PolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
Sim,4,13_1,4,48,2017-01-03 07:00:00,2017-01-05 07:00:00,0,False
Sim,4,6_1,2,1120,2017-01-03 07:00:00,2017-01-04 07:00:00,1,False
Sim,4,10_1,3,209,2017-01-03 07:00:00,2017-01-06 07:00:00,0,False
Sim,4,17_1,5,20,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,11_1,3,168,2017-01-03 07:00:00,2017-01-06 07:00:00,0,False
Sim,4,15_1,4,32,2017-01-03 07:00:00,2017-01-04 07:00:00,1,False
Sim,4,13_1,4,80,2017-01-04 07:00:00,2017-01-06 07:00:00,0,False
Sim,4,11_1,3,216,2017-01-04 07:00:00,2017-01-07 07:00:00,0,False
Sim,4,15_1,4,36,2017-01-04 07:00:00,2017-01-05 07:00:00,1,False
Sim,4,16_1,4,936,2017-01-04 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,11_1,3,180,2017-01-05 07:00:00,2017-01-08 07:00:00,0,False
Sim,4,15_1,4,28,2017-01-05 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,19_1,5,57,2017-01-05 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,6_1,2,736,2017-01-05 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,13_1,4,64,2017-01-05 07:00:00,2017-01-07 07:00:00,0,False
Sim,4,16_1,4,918,2017-01-05 07:00:00,2017-01-07 07:00:00,1,False
Sim,4,15_1,4,44,2017-01-06 07:00:00,2017-01-07 07:00:00,1,False
Sim,4,11_1,3,108,2017-01-06 07:00:00,2017-01-09 07:00:00,0,False
Sim,4,4_1,1,63,2017-01-06 07:00:00,2017-01-07 07:00:00,1,False
Sim,4,16_1,4,918,2017-01-06 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,12_1,3,80,2017-01-06 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,13_1,4,36,2017-01-06 07:00:00,2017-01-08 07:00:00,0,False
Sim,4,2_1,1,16,2017-01-06 07:00:00,2017-01-08 07:00:00,0,False
Sim,4,7_1,2,56,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,4,15_1,4,44,2017-01-07 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,5_1,2,1316,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,4,8_1,2,28,2017-01-07 07:00:00,2017-01-08 07:00:00,0,False
Sim,4,9_1,3,1090,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,4,6_1,2,624,2017-01-07 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,19_1,5,57,2017-01-07 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,13_1,4,76,2017-01-07 07:00:00,2017-01-09 07:00:00,0,False
Sim,4,11_1,3,120,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,4,16_1,4,972,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,4,10_1,3,209,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,4,15_1,4,40,2017-01-08 07:00:00,2017-01-09 07:00:00,1,False
Sim,4,11_1,3,168,2017-01-08 07:00:00,2017-01-11 07:00:00,0,False
Sim,4,16_1,4,954,2017-01-08 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,14_1,4,792,2017-01-08 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,18_1,5,12,2017-01-08 07:00:00,2017-01-10 07:00:00,0,False
Sim,4,13_1,4,48,2017-01-08 07:00:00,2017-01-10 07:00:00,0,False
Sim,4,3_1,1,54,2017-01-08 07:00:00,2017-01-09 07:00:00,1,False
Sim,4,6_1,2,800,2017-01-09 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,19_1,5,76,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,16_1,4,990,2017-01-09 07:00:00,2017-01-11 07:00:00,1,False
Sim,4,17_1,5,60,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,15_1,4,32,2017-01-09 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,11_1,3,108,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,4,13_1,4,68,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,4,16_1,4,882,2017-01-10 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,13_1,4,40,2017-01-10 07:00:00,2017-01-12 07:00:00,0,False
Sim,4,11_1,3,156,2017-01-10 07:00:00,2017-01-13 07:00:00,0,False
Sim,4,15_1,4,36,2017-01-10 07:00:00,2017-01-11 07:00:00,1,False
Sim,4,7_1,2,56,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,4,20_1,5,154,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,4,9_1,3,915,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,4,11_1,3,108,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,4,10_1,3,209,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,4,13_1,4,52,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,4,12_1,3,80,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,4,16_1,4,882,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,4,19_1,5,57,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,4,1_1,1,98,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,4,6_1,2,1136,2017-01-11 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,15_1,4,44,2017-01-11 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,13_1,4,88,2017-01-12 07:00:00,2017-01-14 07:00:00,0,False
Sim,4,11_1,3,180,2017-01-12 07:00:00,2017-01-15 07:00:00,0,False
Sim,4,15_1,4,44,2017-01-12 07:00:00,2017-01-13 07:00:00,1,False
Sim,4,16_1,4,1116,2017-01-12 07:00:00,2017-01-14 07:00:00,1,False
Sim,4,6_1,2,816,2017-01-13 07:00:00,2017-01-14 07:00:00,1,False
Sim,4,13_1,4,84,2017-01-13 07:00:00,2017-01-15 07:00:00,0,False
Sim,4,15_1,4,32,2017-01-13 07:00:00,2017-01-14 07:00:00,1,False
Sim,4,19_1,5,57,2017-01-13 07:00:00,2017-01-16 07:00:00,1,False
Sim,4,16_1,4,1098,2017-01-13 07:00:00,2017-01-15 07:00:00,1,False
Sim,4,11_1,3,156,2017-01-13 07:00:00,2017-01-16 07:00:00,0,False
Sim,4,13_1,4,56,2017-01-14 07:00:00,2017-01-16 07:00:00,0,False
Sim,4,16_1,4,864,2017-01-14 07:00:00,2017-01-16 07:00:00,1,False
Sim,4,15_1,4,28,2017-01-14 07:00:00,2017-01-15 07:00:00,1,False
Sim,4,11_1,3,192,2017-01-14 07:00:00,2017-01-17 07:00:00,0,False
Sim,4,14_1,4,828,2017-01-15 07:00:00,2017-01-17 07:00:00,1,False
Sim,4,8_1,2,63,2017-01-15 07:00:00,2017-01-16 07:00:00,0,False
Sim,4,6_1,2,1088,2017-01-15 07:00:00,2017-01-16 07:00:00,1,False
Sim,4,13_1,4,88,2017-01-15 07:00:00,2017-01-17 07:00:00,0,False
Sim,4,5_1,2,1302,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,4,9_1,3,977,2017-01-15 07:00:00,2017-01-17 07:00:00,1,False
Sim,4,19_1,5,76,2017-01-15 07:00:00,2017-01-18 07:00:00,1,False
Sim,4,11_1,3,168,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,4,10_1,3,220,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,4,17_1,5,40,2017-01-15 07:00:00,2017-01-18 07:00:00,1,False
Sim,4,4_1,1,56,2017-01-15 07:00:00,2017-01-16 07:00:00,1,False
Sim,4,15_1,4,20,2017-01-15 07:00:00,2017-01-16 07:00:00,1,False
Sim,4,3_1,1,30,2017-01-15 07:00:00,2017-01-16 07:00:00,1,False
Sim,4,16_1,4,1008,2017-01-15 07:00:00,2017-01-17 07:00:00,1,False
Sim,4,7_1,2,56,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,4,18_1,5,24,2017-01-15 07:00:00,2017-01-17 07:00:00,0,False
Sim,4,13_1,4,88,2017-01-16 07:00:00,2017-01-18 07:00:00,0,False
Sim,4,16_1,4,774,2017-01-16 07:00:00,2017-01-18 07:00:00,1,False
Sim,4,11_1,3,132,2017-01-16 07:00:00,2017-01-19 07:00:00,0,False
Sim,4,15_1,4,44,2017-01-16 07:00:00,2017-01-17 07:00:00,1,False
Sim,4,12_1,3,40,2017-01-16 07:00:00,2017-01-18 07:00:00,1,False
Sim,4,13_1,4,44,2017-01-17 07:00:00,2017-01-19 07:00:00,0,False
Sim,4,19_1,5,57,2017-01-17 07:00:00,2017-01-20 07:00:00,1,False
Sim,4,6_1,2,864,2017-01-17 07:00:00,2017-01-18 07:00:00,1,False
Sim,4,16_1,4,918,2017-01-17 07:00:00,2017-01-19 07:00:00,1,False
Sim,4,11_1,3,132,2017-01-17 07:00:00,2017-01-20 07:00:00,0,False
Sim,4,15_1,4,24,2017-01-17 07:00:00,2017-01-18 07:00:00,1,False
Sim,4,11_1,3,192,2017-01-18 07:00:00,2017-01-21 07:00:00,0,False
Sim,4,13_1,4,44,2017-01-18 07:00:00,2017-01-20 07:00:00,0,False
Sim,4,15_1,4,28,2017-01-18 07:00:00,2017-01-19 07:00:00,1,False
Sim,4,16_1,4,918,2017-01-18 07:00:00,2017-01-20 07:00:00,1,False
