PolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
Sim,2,18_1,5,40,2017-01-06 07:00:00,2017-01-07 07:00:00,0,False
Sim,2,5_1,2,110,2017-01-06 07:00:00,2017-01-07 07:00:00,0,False
Sim,2,7_1,2,40,2017-01-07 07:00:00,2017-01-08 07:00:00,0,False
Sim,2,6_1,2,30,2017-01-07 07:00:00,2017-01-09 07:00:00,0,False
Sim,2,1_1,1,80,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,2,13_1,4,90,2017-01-07 07:00:00,2017-01-09 07:00:00,0,False
Sim,2,17_1,5,546,2017-01-07 07:00:00,2017-01-09 07:00:00,0,False
Sim,2,14_1,4,6812,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,2,8_1,2,78,2017-01-08 07:00:00,2017-01-11 07:00:00,0,False
Sim,2,10_1,3,96,2017-01-08 07:00:00,2017-01-09 07:00:00,0,False
Sim,2,20_1,5,208,2017-01-08 07:00:00,2017-01-10 07:00:00,1,False
Sim,2,18_1,5,40,2017-01-09 07:00:00,2017-01-10 07:00:00,0,False
Sim,2,14_1,4,6736,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,2,3_1,1,1526,2017-01-09 07:00:00,2017-01-10 07:00:00,1,False
Sim,2,12_1,3,2230,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,2,5_1,2,143,2017-01-09 07:00:00,2017-01-10 07:00:00,0,False
Sim,2,17_1,5,658,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,2,15_1,4,147,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,2,4_1,1,7860,2017-01-11 07:00:00,2017-01-12 07:00:00,0,False
Sim,2,17_1,5,546,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,2,2_1,1,716,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,2,11_1,3,332,2017-01-11 07:00:00,2017-01-12 07:00:00,1,False
Sim,2,13_1,4,90,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,2,14_1,4,6772,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,2,16_1,4,440,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,2,3_1,1,1792,2017-01-12 07:00:00,2017-01-13 07:00:00,1,False
Sim,2,5_1,2,66,2017-01-12 07:00:00,2017-01-13 07:00:00,0,False
Sim,2,12_1,3,2170,2017-01-12 07:00:00,2017-01-15 07:00:00,0,False
Sim,2,15_1,4,141,2017-01-12 07:00:00,2017-01-15 07:00:00,0,False
Sim,2,18_1,5,72,2017-01-12 07:00:00,2017-01-13 07:00:00,0,False
Sim,2,17_1,5,546,2017-01-13 07:00:00,2017-01-15 07:00:00,0,False
Sim,2,14_1,4,6732,2017-01-13 07:00:00,2017-01-16 07:00:00,0,False
Sim,2,14_1,4,6600,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,2,8_1,2,126,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,2,6_1,2,50,2017-01-15 07:00:00,2017-01-17 07:00:00,0,False
Sim,2,12_1,3,2120,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,2,20_1,5,227,2017-01-15 07:00:00,2017-01-17 07:00:00,1,False
Sim,2,13_1,4,140,2017-01-15 07:00:00,2017-01-17 07:00:00,0,False
Sim,2,19_1,5,26,2017-01-15 07:00:00,2017-01-17 07:00:00,1,False
Sim,2,9_1,3,95,2017-01-15 07:00:00,2017-01-17 07:00:00,0,False
Sim,2,5_1,2,77,2017-01-15 07:00:00,2017-01-16 07:00:00,0,False
Sim,2,10_1,3,112,2017-01-15 07:00:00,2017-01-16 07:00:00,0,False
Sim,2,17_1,5,560,2017-01-15 07:00:00,2017-01-17 07:00:00,0,False
Sim,2,15_1,4,141,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,2,3_1,1,1498,2017-01-15 07:00:00,2017-01-16 07:00:00,1,False
Sim,2,7_1,2,28,2017-01-15 07:00:00,2017-01-16 07:00:00,0,False
Sim,2,1_1,1,128,2017-01-15 07:00:00,2017-01-17 07:00:00,1,False
Sim,2,18_1,5,32,2017-01-15 07:00:00,2017-01-16 07:00:00,0,False
Sim,2,16_1,4,528,2017-01-16 07:00:00,2017-01-19 07:00:00,1,False
Sim,2,4_1,1,6840,2017-01-16 07:00:00,2017-01-17 07:00:00,0,False
Sim,2,11_1,3,296,2017-01-16 07:00:00,2017-01-17 07:00:00,1,False
Sim,2,14_1,4,6660,2017-01-17 07:00:00,2017-01-20 07:00:00,0,False
Sim,2,17_1,5,546,2017-01-17 07:00:00,2017-01-19 07:00:00,0,False
Sim,2,18_1,5,48,2017-01-18 07:00:00,2017-01-19 07:00:00,0,False
Sim,2,3_1,1,1442,2017-01-18 07:00:00,2017-01-19 07:00:00,1,False
Sim,2,15_1,4,150,2017-01-18 07:00:00,2017-01-21 07:00:00,0,False
Sim,2,12_1,3,2250,2017-01-18 07:00:00,2017-01-21 07:00:00,0,False
Sim,2,5_1,2,66,2017-01-18 07:00:00,2017-01-19 07:00:00,0,False
