s_Q,prob_lead_lifetime
1799,0.00058518907340730211
1798,0.00062296088401968285
1797,0.00066268049301735125
1796,0.00070441321880141251
1795,0.00074822420330999647
1794,0.00079417822638124739
1793,0.000842339510640068
1792,0.00089277151714526085
1791,0.00094553673208879775
1790,0.0010006964448955027
1789,0.0010583105181292169
1788,0.0011184371496702308
1787,0.0011811326276881839
1786,0.0012464510789943696
1785,0.0013144442114171929
1784,0.0013851610509040282
1783,0.0014586476741115491
1782,0.0015349469373044588
1781,0.0016140982024389398
1780,0.0016961370613618226
1779,0.0017810950591089238
1778,0.0018689994173359033
1777,0.0019598727589619212
1776,0.0020537328351499353
1775,0.0021505922557872631
1774,0.0022504582246656809
1773,0.0023533322805914278
1772,0.0024592100456817165
1771,0.002568080982125279
1770,0.0026799281586998682
1769,0.0027947280283491215
1768,0.0029124502181244686
1767,0.0030330573327946066
1766,0.0031565047734152633
1765,0.0032827405721352178
1764,0.003411705244490837
1763,0.0035433316604104198
1762,0.0036775449351115117
1761,0.0038142623410288229
1760,0.0039533932418576254
1759,0.004094839049737454
1758,0.0042384932065337036
1757,0.0043842411901004541
1756,0.0045319605463267094
1755,0.004681520947680564
1754,0.004832784278871593
1753,0.0049856047501517786
1752,0.0051398290386694264
1751,0.005295296458179514
1750,0.0054518391572983185
1749,0.00560928234636984
1748,0.00576744455288813
1747,0.0059261379052925108
1746,0.006085168444823371
1745,0.0062443364649949675
1744,0.0064034368781092305
1743,0.0065622596081015257
1742,0.0067205900088767928
1741,0.0068782093071626353
1740,0.0070348950687759678
1739,0.0071904216870723953
1738,0.0073445608922230593
1737,0.0074970822798436278
1736,0.0076477538573844
1735,0.0077963426065805769
1734,0.00794261506015784
1733,0.0080863378908914915
1732,0.0082272785110279016
1731,0.0083652056799960375
1730,0.0084998901182641116
1729,0.0086311051251336153
1728,0.0087586271982094746
1727,0.0088822366522424041
1726,0.0090017182350068739
1725,0.0091168617378573052
1724,0.0092274625985947316
1723,0.00933332249427803
1722,0.0094342499216268968
1721,0.0095300607626887471
1720,0.0096205788334784523
1719,0.00970563641334814
1718,0.00978507475290426
1717,0.0098587445583604837
1716,0.0099265064502971328
1715,0.0099882313948910714
1714,0.010043801105783415
1713,0.010093108414865265
1712,0.010136057610384636
1711,0.010172564740908456
1710,0.010202557883813069
1709,0.010225977377122816
1708,0.010242776013669607
1707,0.010252919196705009
1706,0.010256385056260142
1705,0.010253164525716273
1704,0.010243261378220094
1703,0.010226692222750348
1702,0.010203486459817149
1701,0.010173686196949576
1700,0.010137346124301474
1699,0.010094533350877335
1698,0.010045327202050329
1697,0.0099898189792106823
1696,0.0099281116825446578
1695,0.0098603196981011214
1694,0.0097865684504533489
1693,0.0097069940224073937
1692,0.009621742743344491
1691,0.0095309707479125875
1690,0.0094348435069008321
1689,0.0093335353322397986
1688,0.00922722885816907
1687,0.00911611450070197
1686,0.0090003898975943124
1685,0.0088802593310897369
1684,0.0087559331357680813
1683,0.0086276270938654837
1682,0.008495561820464818
1681,0.0083599621409732629
1680,0.00822105646330957
1679,0.008079076147217824
1678,0.0079342548731066078
1677,0.0077868280127831495
1676,0.0076370320044116657
1675,0.0074851037339733655
1674,0.0073312799254440057
1673,0.0071757965418327756
1672,0.0070188881991451266
1671,0.0068607875952419175
1670,0.0067017249554689982
1669,0.00654192749682523
1668,0.0063816189123244221
1667,0.0062210188770876647
1666,0.0060603425775783088
1665,0.0058998002652631684
1664,0.0057395968358509722
1663,0.0055799314351234518
1662,0.0054209970922369745
1661,0.0052629803812333916
1660,0.0051060611113593005
1659,0.0049504120466534983
1658,0.0047961986551237536
1657,0.0046435788876976443
1656,0.0044927029869975968
1655,0.004343713325859133
1654,0.0041967442753839427
1653,0.0040519221021961911
1652,0.0039093648944522816
1651,0.0037691825160416498
1650,0.0036314765883091378
1649,0.0034963404985292618
1648,0.0033638594342686829
1647,0.0032341104426866643
1646,0.0031071625137437816
1645,0.0029830766862173966
1644,0.0028619061753582045
1643,0.0027436965209658897
1642,0.0026284857546135416
1641,0.0025163045847099116
1640,0.0024071765980560396
1639,0.0023011184765279369
1638,0.0021981402274998296
1637,0.0020982454266128404
1636,0.0020014314714916479
1635,0.0019076898450163036
1634,0.0018170063867679258
1633,0.0017293615712848291
1632,0.00164473079178975
1631,0.0015630846480785866
1630,0.0014843892372962157
1629,0.0014086064463651197
1628,0.0013356942448771094
1627,0.0012656069773073131
1626,0.0011982956534619081
1625,0.0011337082361268286
1624,0.0010717899249430383
1623,0.0010124834355947445
1622,0.0009557292734595921
1621,0.000901466000933957
1620,0.00084963049771160954
1619,0.00080015821335977714
1618,0.00075298341160261206
1617,0.0007080394057878979
1616,0.00066525878507811336
1615,0.00062457363097142519
1614,0.00058591572382141134
1613,0.0005492167390860886
1612,0.00051440843309681172
1611,0.00048142281819560113
1610,0.00045019232714519806
1609,0.00042064996676945875
1608,0.00039272946083238221
1607,0.00036636538221199362
1606,0.00034149327447032375
1605,0.00031804976296277422
1604,0.00029597265566910623
1603,0.00027520103396413731
1602,0.00025567533357891158
1601,0.0002373374160326212
1600,0.00022013063084192245
1599,0.00020399986883752491
1598,0.00018889160693809012
1597,0.00017475394474862491
1596,0.00016153663336476907
1595,0.00014919109677575171
1594,0.0001376704462674368
1593,0.0001269294882329038
1592,0.00011692472580155328
1591,0.00010761435469890889
1590,9.8958253748266848E-05
1589,9.0917970422248144E-05
1588,8.3456701847306762E-05
1587,7.6539271657477255E-05
1586,7.0132103085274731E-05
1585,6.42031886678333E-05
1584,5.8722056935249292E-05
1583,5.3659736435828344E-05
1582,4.8988717439675586E-05
1581,4.4682911647957737E-05
1580,4.0717610220347969E-05
1579,3.706944041777789E-05
1578,3.3716321141790542E-05
1577,3.0637417635644273E-05
1576,2.7813095595975041E-05
1575,2.5224874927392913E-05
1574,2.2855383355974159E-05
1573,2.0688310101305717E-05
1572,1.870835979063417E-05
1571,1.6901206782845129E-05
1570,1.525345005452495E-05
1569,1.3752568785298508E-05
1568,1.2386878765051738E-05
1567,1.1145489731585767E-05
1566,1.00182637337521E-05
1565,8.99577460222205E-06
1564,8.0692685977753929E-06
1563,7.2306262953771322E-06
1562,6.4723257513615643E-06
1561,5.7874069907715428E-06
1560,5.1694378423117131E-06
1559,4.61248113946868E-06
1558,4.1110632981236126E-06
1557,3.6601442734252583E-06
1556,3.2550888917918149E-06
1555,2.8916395476521133E-06
1554,2.5658902489028762E-06
1553,2.2742619900267776E-06
1552,2.0134794273637078E-06
1551,1.7805488271288197E-06
1550,1.5727372533996961E-06
1549,1.3875529604230914E-06
1548,1.2227269511906046E-06
1547,1.076195662273225E-06
1546,9.46084733357114E-07
1545,8.3069381875794548E-07
1544,7.2848239737890789E-07
1543,6.3805653708914246E-07
1542,5.5815656930634536E-07
1541,4.8764562964168085E-07
1540,4.2549902078005338E-07
1539,3.7079435429818129E-07
1538,3.2270242884180354E-07
1537,2.8047880296804863E-07
1536,2.4345602198685257E-07
1535,2.1103645928510638E-07
1534,1.826857338689466E-07
1533,1.5792666719463644E-07
1532,1.3633374375950837E-07
1531,1.1752804137548838E-07
