big_demand,prob_demand
5709,0.0054889898836443275
5708,0.0054923603471921083
5707,0.0054947572518477678
5706,0.0054959197115704529
5705,0.005496107463027671
5704,0.005495050546811364
5703,0.005493018851761366
5702,0.0054900128194453552
5701,0.0054860333946776495
5700,0.0054810820248390162
5699,0.0054751606587710175
5743,0.004833355606660511
5744,0.0048001281560596538
5745,0.0047662581362971626
5746,0.0047317612100774955
5747,0.0046966532611718405
5748,0.0046609503825878413
5749,0.0046246688646611267
5750,0.0045878251830804755
5751,0.0045504359868585639
5752,0.0045125180862599888
5753,0.004474088440698072
5754,0.0044351641466122511
5755,0.0043957624253371979
5756,0.0043559006109750468
5757,0.0043155961382817555
5758,0.0042748665305785832
